TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Channel,LoginAttempts,CustomerAge,CustomerOccupation,AccountBalance,anomaly_score,is_anomaly
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,ATM,1,56,Retired,6736.3,0.5997642534595607,0
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Branch,1,48,Engineer,3313.07,0.7457031610272404,0
TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Branch,1,54,Doctor,829.71,0.8004327447442368,0
TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Online,1,53,Retired,1540.87,0.6091529567102826,0
TX000240,AC00026,66.5,2023-05-04 16:44:56,Credit,Online,1,32,Engineer,6820.23,0.5569927865718454,0
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Online,1,35,Doctor,13475.14,0.44203101202987494,0
TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Branch,1,32,Engineer,714.45,0.6110930054088941,0
TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,ATM,1,21,Student,1306.91,0.8048805310132195,0
TX000244,AC00400,78.33,2023-07-31 16:13:12,Credit,Online,1,56,Engineer,7255.33,0.5658561162248636,0
TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Branch,1,59,Retired,1153.84,0.42200719711137885,0
TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Branch,1,77,Retired,6647.73,0.6341251282168985,0
TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Branch,1,22,Student,8709.77,0.7340549573849777,0
TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Online,1,23,Student,857.9,0.38728400487523323,0
TX000249,AC00253,842.01,2023-09-12 16:43:27,Credit,Online,1,53,Doctor,509.45,0.7643947234135837,0
TX000250,AC00126,73.55,2023-01-09 16:09:48,Debit,ATM,1,51,Engineer,2812.06,0.44563357613239907,0
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Online,1,57,Engineer,6179.91,0.8128494284237583,0
TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Branch,1,26,Engineer,6609.3,0.7276595027710668,0
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,Branch,1,67,Retired,3484.32,0.763285444079807,0
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,ATM,1,18,Student,754.21,0.7186621516128149,0
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Online,1,18,Student,751.09,0.4280158796586539,0
TX000256,AC00258,237.99,2023-05-08 16:45:11,Credit,Branch,1,39,Doctor,8510.09,0.5998107070060243,0
TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Online,1,58,Doctor,1508.72,0.43309858549235036,0
TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,Online,1,18,Student,511.37,0.4154915969238915,0
TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,ATM,1,59,Doctor,12648.32,0.9783378661213273,1
TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,Branch,1,54,Engineer,233.21,0.6777697024102816,0
TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,ATM,1,23,Student,1092.92,0.3835643330509816,0
TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,ATM,1,59,Engineer,6711.15,0.4364000329061678,0
TX000263,AC00194,47.38,2023-02-08 18:18:07,Credit,Online,1,25,Student,459.37,0.5824446541237871,0
TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Branch,1,79,Retired,6994.34,0.5303068303396129,0
TX000265,AC00366,488.15,2023-07-31 16:01:00,Debit,Branch,1,43,Engineer,7071.09,0.4821888647211887,0
TX000266,AC00338,12.82,2023-04-05 18:37:10,Debit,ATM,1,44,Engineer,9045.19,0.4743586522376516,0
TX000267,AC00178,66.9,2023-04-17 16:50:45,Credit,Online,4,79,Retired,5238.71,0.8892170447508869,0
TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Online,1,43,Engineer,9642.12,0.43726475120619357,0
TX000269,AC00147,270.72,2023-07-03 18:01:00,Credit,Online,1,26,Engineer,6263.96,0.6937710286702106,0
TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Branch,1,72,Retired,7460.33,0.4274118125289997,0
TX000271,AC00023,196.08,2023-08-25 16:52:28,Debit,Online,1,61,Retired,4233.82,0.44530114408986166,0
TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,ATM,1,42,Engineer,8303.9,0.5791058147400788,0
TX000273,AC00423,44.52,2023-03-28 18:30:25,Debit,Online,1,28,Student,314.28,0.6727561125516258,0
TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Online,1,35,Doctor,5241.23,0.432457438100177,0
TX000275,AC00454,1176.28,2023-12-20 16:08:02,Credit,ATM,5,54,Engineer,323.69,0.9852827078208838,1
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,Branch,1,46,Doctor,6863.06,0.43023634382934206,0
TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Online,1,76,Retired,3877.73,0.45732114061443035,0
TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Branch,1,69,Retired,4046.58,0.8547975697138842,0
TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,ATM,1,72,Retired,2409.73,0.41911584427185444,0
TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Branch,1,58,Engineer,5211.88,0.4254584502652383,0
TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,ATM,1,45,Engineer,6217.86,0.43678137570129183,0
TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Online,1,25,Student,5978.12,0.7110451728922467,0
TX000283,AC00026,329.69,2023-01-09 16:54:30,Credit,Online,1,26,Student,1671.66,0.683683684150038,0
TX000284,AC00387,362.04,2023-07-10 16:37:11,Credit,Branch,2,58,Doctor,8421.88,0.7848874920616858,0
TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,Branch,1,53,Doctor,14611.9,0.47860367880999677,0
TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,ATM,1,64,Doctor,8253.52,0.4720615375164966,0
TX000287,AC00087,35.99,2023-01-19 16:14:12,Debit,Branch,1,63,Retired,4489.79,0.45119541286695364,0
TX000288,AC00159,151.19,2023-05-05 16:04:36,Credit,Branch,1,37,Doctor,11903.82,0.5476202540834779,0
TX000289,AC00177,242.62,2023-07-10 16:40:15,Credit,Online,1,22,Student,483.02,0.613466179989959,0
TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Branch,1,21,Student,816.08,0.5533394721759712,0
TX000291,AC00427,43.46,2023-07-21 17:02:42,Debit,ATM,1,25,Student,578.06,0.5251230985491142,0
TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Online,1,25,Student,477.3,0.7421023328999381,0
TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,ATM,1,53,Retired,3133.85,0.37538282515722116,0
TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Online,1,68,Retired,5894.09,0.4809139444953493,0
TX000295,AC00148,757.41,2023-05-05 16:31:53,Debit,ATM,1,22,Student,9532.42,0.8622620251603911,0
TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Branch,1,51,Engineer,5327.03,0.42838723330577577,0
TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,ATM,1,34,Engineer,2000.6,0.49911425356302336,0
TX000298,AC00110,34.74,2023-06-26 16:40:21,Debit,ATM,1,56,Retired,6827.57,0.4592843265598751,0
TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Branch,1,27,Student,1633.76,0.6569487155906183,0
TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,ATM,1,73,Retired,4069.17,0.4068912935894837,0
TX000301,AC00119,211.36,2023-11-21 16:23:41,Credit,Branch,1,51,Engineer,7943.47,0.6436374157220729,0
TX000302,AC00488,744.41,2023-07-31 16:35:59,Credit,Online,1,39,Engineer,8842.47,0.6135825213983603,0
TX000303,AC00466,61.43,2023-06-29 16:16:37,Debit,Online,1,24,Student,1882.77,0.7185456301756872,0
TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Branch,1,37,Doctor,12526.71,0.5614469327162511,0
TX000305,AC00306,361.46,2023-04-07 17:23:05,Debit,Online,1,21,Student,4737.84,0.39786328887718075,0
TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Branch,1,78,Retired,2300.53,0.40125621857121113,0
TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Branch,1,30,Doctor,12385.05,0.6548414697235134,0
TX000308,AC00389,131.93,2023-09-11 17:31:10,Credit,Branch,1,31,Engineer,4547.06,0.640412047187923,0
TX000309,AC00067,20.28,2023-07-19 17:42:38,Debit,Online,1,36,Engineer,2047.83,0.7217984139315743,0
TX000310,AC00300,415.88,2023-04-27 17:30:16,Debit,Branch,1,70,Doctor,10008.33,0.4539545256474743,0
TX000311,AC00386,49.99,2023-02-09 17:53:59,Debit,ATM,1,62,Retired,2299.64,0.44008610061948594,0
TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Online,1,27,Student,243.92,0.5639540775320172,0
TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Branch,1,50,Doctor,14473.33,0.8034677236910455,0
TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Online,1,19,Student,1533.32,0.4494573447952761,0
TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Branch,1,46,Doctor,7005.05,0.8955256964851502,0
TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,Branch,1,21,Student,955.4,0.5436099304157499,0
TX000317,AC00200,12.23,2023-10-12 16:02:13,Debit,ATM,1,42,Engineer,7844.88,0.5718679596271328,0
TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,ATM,1,20,Student,221.56,0.41081251478044756,0
TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Online,1,54,Engineer,6586.19,0.3741136240726072,0
TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Online,1,65,Retired,3944.82,0.4927649304723862,0
TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Branch,1,27,Student,1127.98,0.4129095697023354,0
TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,ATM,1,58,Retired,2626.63,0.423799983181904,0
TX000323,AC00194,36.71,2023-01-30 17:11:53,Debit,Branch,1,48,Doctor,6459.38,0.40858305401316375,0
TX000324,AC00248,138.12,2023-04-11 17:18:50,Credit,Branch,1,53,Doctor,1649.69,0.8530822935050821,0
TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,ATM,1,33,Engineer,6939.23,0.5712895651757997,0
TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,ATM,1,39,Engineer,9033.87,0.8027323761916554,0
TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Branch,1,31,Doctor,14365.18,0.5221009471433783,0
TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Branch,1,29,Doctor,10115.18,0.5290500904612706,0
TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,ATM,1,74,Retired,7358.65,0.4968624481392327,0
TX000330,AC00316,22.63,2023-02-20 17:28:15,Debit,Online,1,53,Engineer,4438.03,0.6511642644424496,0
TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Branch,1,26,Student,1176.1,0.4183095417721895,0
TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Branch,1,26,Engineer,5427.98,0.7832121840064359,0
TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Online,1,37,Engineer,3653.11,0.4071204220415563,0
TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Branch,1,55,Engineer,2104.82,0.4337959067682558,0
TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,ATM,1,21,Student,1802.77,0.3977344971089525,0
TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,ATM,1,37,Engineer,3559.96,0.41654641866141856,0
TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Branch,1,69,Retired,3564.8,0.450143500516326,0
TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Online,1,71,Retired,6752.92,0.6521745176790728,0
TX000339,AC00055,33.89,2023-11-10 16:10:34,Debit,Branch,1,26,Student,1444.75,0.4189235365795467,0
TX000340,AC00299,23.71,2023-09-18 16:04:52,Debit,Branch,1,58,Doctor,10788.89,0.5341097523171976,0
TX000341,AC00107,1830.0,2023-03-01 16:31:58,Debit,Online,1,55,Engineer,2235.7,0.9998967881313655,1
TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,ATM,1,65,Doctor,12893.63,0.7827293005265875,0
TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Branch,1,27,Engineer,2798.15,0.4750965063373953,0
TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,Online,1,46,Engineer,3583.67,0.5977818158857893,0
TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,ATM,1,47,Engineer,2120.8,0.9312847366757427,0
TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,ATM,1,77,Retired,3085.38,0.6577357682560775,0
TX000347,AC00375,147.4,2023-06-09 16:10:51,Debit,Branch,1,42,Engineer,6797.71,0.7821692194093164,0
TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,ATM,1,27,Student,746.47,0.46332620138540703,0
TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Branch,1,75,Retired,5427.81,0.44486691157113967,0
TX000350,AC00029,11.18,2023-02-27 16:39:28,Debit,ATM,1,53,Engineer,7467.3,0.38966008853198913,0
TX000351,AC00040,294.15,2023-02-02 16:19:31,Debit,Online,1,38,Engineer,6362.16,0.5794526967289494,0
TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Branch,1,54,Engineer,8345.26,0.4062878298534174,0
TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Online,1,27,Student,1305.76,0.4167796804357007,0
TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,ATM,1,29,Doctor,13648.36,0.49376063924036284,0
TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Online,1,43,Doctor,1337.5,0.4509250202137004,0
TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,ATM,1,42,Engineer,2015.69,0.3753896401458,0
TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,Online,3,69,Doctor,8354.54,0.9718212843250165,1
TX000358,AC00459,374.5,2023-07-24 16:45:31,Credit,Branch,1,26,Student,1671.51,0.6321896384193588,0
TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,ATM,1,68,Doctor,11822.53,0.6892744876624748,0
TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,ATM,1,23,Student,587.11,0.39567909158777126,0
TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Branch,1,56,Retired,5422.53,0.4245512709692364,0
TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Online,1,58,Retired,1913.73,0.9215891013673276,0
TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Online,1,37,Doctor,12139.83,0.8065958204093461,0
TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,ATM,1,69,Retired,4693.6,0.4993222941118708,0
TX000365,AC00272,110.17,2023-09-07 16:08:12,Debit,ATM,1,30,Engineer,464.2,0.4502145941677497,0
TX000366,AC00092,632.69,2023-09-12 16:28:38,Debit,ATM,1,80,Retired,4363.74,0.5359492421724872,0
TX000367,AC00332,124.35,2023-12-08 16:39:15,Debit,ATM,1,72,Retired,3319.76,0.4447314126042981,0
TX000368,AC00087,43.85,2023-03-13 16:25:34,Debit,ATM,1,62,Retired,4356.98,0.42189934129146883,0
TX000369,AC00327,283.81,2023-03-09 16:31:54,Debit,Branch,1,28,Student,1519.35,0.5059230556200519,0
TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,ATM,1,71,Retired,5962.58,0.6812988058287553,0
TX000371,AC00177,218.59,2023-11-27 16:43:28,Credit,Branch,1,40,Engineer,6699.23,0.5954824970062822,0
TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,ATM,1,21,Student,822.73,0.4071125439549392,0
TX000373,AC00069,157.37,2023-11-15 16:54:44,Credit,Branch,1,42,Doctor,13964.31,0.9191172596723549,0
TX000374,AC00264,144.77,2023-07-17 16:48:23,Debit,Online,1,20,Student,867.32,0.386875329646012,0
TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,ATM,1,64,Doctor,1035.86,0.40775001649175147,0
TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,Branch,1,41,Doctor,13347.69,0.9927824126484144,1
TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Online,1,32,Doctor,8478.9,0.4205485211657972,0
TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Branch,1,57,Doctor,11088.95,0.4550372452436224,0
TX000379,AC00410,295.5,2023-11-23 18:00:00,Debit,ATM,1,59,Retired,6280.66,0.37066374168929317,0
TX000380,AC00488,30.23,2023-11-06 17:53:25,Debit,ATM,1,44,Doctor,481.13,0.46896571212447863,0
TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,ATM,1,26,Student,1122.88,0.7442065353313144,0
TX000382,AC00021,180.24,2023-07-03 17:03:48,Debit,Branch,1,58,Engineer,8431.23,0.5410804321622398,0
TX000383,AC00188,13.71,2023-05-30 17:54:22,Credit,Online,1,38,Engineer,8342.79,0.5637870754649164,0
TX000384,AC00341,96.54,2023-03-13 17:26:17,Debit,Branch,1,58,Retired,7182.22,0.4316162159079721,0
TX000385,AC00090,79.35,2023-05-29 17:02:32,Debit,Online,1,67,Retired,1692.15,0.40111161270409995,0
TX000386,AC00456,101.04,2023-07-10 18:16:07,Debit,ATM,1,27,Student,1695.57,0.7289964170504625,0
TX000387,AC00322,74.42,2023-11-23 17:23:16,Debit,Online,1,49,Engineer,6264.21,0.40111161270409995,0
TX000388,AC00135,39.66,2023-05-18 16:16:53,Debit,Branch,1,52,Engineer,8497.34,0.8041608318790312,0
TX000389,AC00279,99.36,2023-05-09 16:55:54,Debit,ATM,1,40,Doctor,1272.12,0.44594443545387474,0
TX000390,AC00210,123.85,2023-08-25 18:47:28,Debit,Online,1,56,Engineer,3959.62,0.6877963596610936,0
TX000391,AC00251,426.93,2023-12-25 17:05:00,Debit,ATM,1,19,Student,476.19,0.8533328492212362,0
TX000392,AC00116,133.73,2023-05-16 16:21:42,Credit,Online,1,25,Student,1872.22,0.565380774869193,0
TX000393,AC00131,222.39,2023-08-23 16:32:59,Debit,Online,1,49,Engineer,3117.39,0.4205485211657972,0
TX000394,AC00265,215.94,2023-06-05 16:06:43,Credit,Online,1,22,Student,1841.69,0.8626069038900489,0
TX000395,AC00326,6.3,2023-12-14 18:52:54,Debit,Branch,5,80,Retired,7697.68,0.9911476496773599,1
TX000396,AC00411,826.23,2023-05-31 16:25:19,Debit,ATM,1,29,Doctor,7580.59,0.7376448571922646,0
TX000397,AC00039,416.37,2023-10-11 16:14:28,Debit,Online,1,35,Engineer,7936.91,0.45980363413558767,0
TX000398,AC00293,131.46,2023-05-15 16:37:12,Debit,Branch,1,67,Retired,6642.33,0.9240061250217974,0
TX000399,AC00306,202.86,2023-05-22 17:24:46,Credit,Branch,1,61,Doctor,7642.25,0.5599149088386887,0
TX000400,AC00285,268.39,2023-06-26 18:25:14,Debit,ATM,1,26,Student,136.74,0.38948913220942416,0
TX000401,AC00145,194.85,2023-09-12 16:50:21,Debit,Online,4,23,Student,319.84,0.9134028282424438,0
TX000402,AC00128,137.35,2023-03-29 18:12:17,Credit,Online,1,40,Doctor,12662.66,0.7837193170723342,0
TX000403,AC00292,712.75,2023-05-26 17:07:56,Debit,Branch,1,44,Doctor,8126.06,0.5471216824710621,0
TX000404,AC00020,353.82,2023-04-10 17:57:59,Debit,ATM,1,42,Doctor,705.75,0.42605078344933667,0
TX000405,AC00229,507.25,2023-10-30 17:21:38,Debit,Branch,1,73,Retired,5331.57,0.4349418682068694,0
TX000406,AC00053,212.74,2023-12-14 18:53:34,Debit,Branch,1,27,Engineer,7645.47,0.6139509457948037,0
TX000407,AC00401,364.42,2023-10-10 17:07:27,Debit,ATM,1,51,Engineer,8119.73,0.37878807538194914,0
TX000408,AC00208,195.12,2023-07-25 17:42:45,Debit,ATM,1,46,Doctor,6101.15,0.5844895422365487,0
TX000409,AC00177,230.61,2023-09-04 16:41:19,Debit,Branch,1,80,Retired,2561.42,0.42452070361314337,0
TX000410,AC00136,739.28,2023-06-19 16:46:11,Credit,Branch,1,58,Doctor,11905.64,0.7489504979267512,0
TX000411,AC00029,390.35,2023-09-26 18:36:46,Credit,ATM,1,64,Doctor,7095.88,0.6344120549531511,0
TX000412,AC00210,242.03,2023-03-13 16:08:41,Debit,Online,1,58,Engineer,4382.73,0.46763543353265674,0
TX000413,AC00421,242.39,2023-11-20 16:29:28,Credit,ATM,1,18,Student,1328.73,0.7396662087526337,0
TX000414,AC00400,135.03,2023-02-24 17:00:26,Debit,ATM,1,23,Student,1278.0,0.5281048219607287,0
TX000415,AC00495,83.5,2023-05-15 18:47:35,Debit,Branch,5,61,Retired,1749.79,0.91973428951252,0
TX000416,AC00301,193.54,2023-10-24 16:43:03,Debit,Branch,1,80,Retired,2929.51,0.5015700418055776,0
TX000417,AC00434,617.36,2023-11-21 17:05:17,Debit,Branch,1,29,Engineer,8926.38,0.5180784661904732,0
TX000418,AC00274,775.23,2023-08-07 16:40:02,Credit,Online,1,59,Doctor,5977.59,0.6459653856606069,0
TX000419,AC00365,266.57,2023-09-26 17:07:06,Debit,ATM,1,72,Retired,7676.92,0.42708763670483385,0
TX000420,AC00480,153.4,2023-03-31 17:36:57,Debit,ATM,1,45,Engineer,4657.7,0.7116608962495088,0
TX000421,AC00318,946.94,2023-12-11 17:19:07,Debit,Branch,1,53,Retired,5579.11,0.6658125491580437,0
TX000422,AC00235,5.12,2023-10-13 16:08:26,Debit,Branch,1,34,Engineer,3293.01,0.437553879060014,0
TX000423,AC00333,119.11,2023-06-30 16:31:46,Debit,ATM,1,57,Engineer,7998.25,0.5399568599088411,0
TX000424,AC00262,1096.7,2023-03-27 16:51:20,Debit,Online,1,24,Student,1093.89,0.8142948666775061,0
TX000425,AC00267,119.72,2023-02-03 18:15:15,Debit,Branch,1,30,Engineer,3435.34,0.4466939612115704,0
TX000426,AC00490,107.4,2023-06-22 16:47:47,Debit,Online,1,58,Doctor,344.07,0.4132071445988156,0
TX000427,AC00229,115.92,2023-01-17 18:42:28,Debit,ATM,1,53,Retired,3897.17,0.43085905646152545,0
TX000428,AC00196,438.04,2023-08-24 18:54:06,Debit,ATM,1,67,Retired,5358.95,0.40597655744887523,0
TX000429,AC00182,677.29,2023-05-01 18:28:00,Debit,Online,1,27,Engineer,627.79,0.8647452608255428,0
TX000430,AC00357,296.0,2023-05-15 16:25:29,Debit,Branch,1,35,Doctor,7418.82,0.39871118928647753,0
TX000431,AC00443,299.09,2023-01-16 16:14:45,Credit,Branch,1,36,Engineer,5615.26,0.7953451107332755,0
TX000432,AC00499,461.52,2023-05-15 16:40:24,Credit,Branch,1,24,Student,1995.18,0.8990137948630472,0
TX000433,AC00285,100.52,2023-01-30 17:28:00,Debit,ATM,1,50,Engineer,453.39,0.3889192329830712,0
TX000434,AC00475,85.35,2023-07-05 16:08:25,Debit,ATM,1,66,Retired,2173.76,0.39353111830725085,0
TX000435,AC00217,79.76,2023-02-06 16:26:29,Debit,Branch,1,39,Engineer,6452.14,0.3794522013037516,0
TX000436,AC00452,778.49,2023-07-03 16:48:21,Credit,Online,1,75,Retired,7713.67,0.6021803454810001,0
TX000437,AC00357,386.38,2023-01-24 16:00:14,Debit,Online,1,42,Engineer,5528.36,0.379553859409577,0
TX000438,AC00080,165.25,2023-11-24 17:11:27,Debit,Online,1,35,Doctor,9939.94,0.37300462741818363,0
TX000439,AC00493,14.29,2023-02-28 16:28:25,Debit,ATM,1,34,Engineer,7016.99,0.5435067053337946,0
TX000440,AC00420,232.79,2023-09-20 17:36:06,Credit,Branch,1,55,Retired,2661.3,0.8184499737747712,0
TX000441,AC00040,1237.56,2023-11-13 17:49:04,Credit,Branch,1,60,Engineer,9410.17,0.9388133742774647,0
TX000442,AC00351,92.29,2023-02-15 16:17:59,Debit,Branch,1,54,Engineer,2026.32,0.7475039216487479,0
TX000443,AC00070,293.97,2023-11-13 17:34:15,Debit,Branch,1,68,Retired,7371.85,0.4385687661958153,0
TX000444,AC00273,136.32,2023-10-11 18:50:24,Debit,Online,1,19,Student,264.83,0.7271772715227272,0
TX000445,AC00280,251.06,2023-12-06 17:27:14,Debit,Online,1,36,Doctor,10001.66,0.4386967961726761,0
TX000446,AC00480,50.17,2023-09-18 16:57:44,Credit,ATM,1,77,Retired,7752.14,0.8576889588090071,0
TX000447,AC00122,21.4,2023-12-26 16:07:28,Debit,Branch,1,34,Engineer,9594.11,0.772381632044892,0
TX000448,AC00072,73.28,2023-03-10 17:33:12,Debit,Branch,1,21,Student,1329.41,0.4631415860007916,0
TX000449,AC00093,70.23,2023-09-13 16:18:07,Debit,ATM,1,38,Doctor,11624.93,0.7961476033443201,0
TX000450,AC00407,689.29,2023-01-06 17:30:07,Debit,ATM,1,22,Student,168.84,0.46594871279899985,0
TX000451,AC00495,745.03,2023-08-03 17:42:02,Debit,Online,1,28,Student,160.57,0.7321662107389176,0
TX000452,AC00119,54.61,2023-12-04 16:10:04,Debit,ATM,1,58,Engineer,7135.64,0.3688309227831251,0
TX000453,AC00271,54.05,2023-04-25 16:53:22,Debit,Branch,1,27,Student,469.14,0.4378736634036936,0
TX000454,AC00235,107.47,2023-04-12 17:39:29,Debit,Online,1,67,Retired,7517.5,0.4364000329061678,0
TX000455,AC00264,611.11,2023-10-18 18:32:31,Debit,ATM,4,20,Student,919.84,0.9931124489755152,1
TX000456,AC00307,219.63,2023-11-10 16:06:27,Debit,ATM,1,48,Doctor,8013.63,0.4395999196042911,0
TX000457,AC00434,188.7,2023-02-10 16:01:04,Debit,Branch,1,54,Retired,5077.06,0.4238088467268222,0
TX000458,AC00290,93.52,2023-08-14 17:41:24,Debit,Online,1,51,Engineer,2791.2,0.6923729689992719,0
